Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""4650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.650.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10-20 arası,8,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,145,160m²,3+1,1,4,1,16-20 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,180,200m²,3+1,2,4,4,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""5050000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.050.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,1,4,2,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""5950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.950.000 TL</strong>",21 Kasım 2024,150,165m²,3+1,1,9,3,16-20 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,4,3,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""10000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.000.000 TL</strong>",21 Kasım 2024,200,220m²,4+1,2,3,Bahçe katı,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Bahçe Dubleksi,Antalya
"<strong content=""3490000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.490.000 TL</strong>",21 Kasım 2024,90,110m²,2+1,2,4,2,0,Sıfır,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,10,9,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""22800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.800.000 TL</strong>",21 Kasım 2024,300,320m²,4+1,4,4,1,0,,Yok,0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""22500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.500.000 TL</strong>",21 Kasım 2024,250,280m²,4+1,2,2,Bahçe katı,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Sadece Beyaz Eşya,,,,,Bahçe Dubleksi,Antalya
"<strong content=""6600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.600.000 TL</strong>",21 Kasım 2024,180,200m²,4+1,2,5,4,11-15 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",21 Kasım 2024,120,130m²,2+1,1,8,5,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",21 Kasım 2024,200,220m²,4+1,2,4,4,Between 11-15,Second Hand,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,10,9,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""16000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.000.000 TL</strong>",21 Kasım 2024,185,210m²,3+1,2,10-20 arası,5,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""4550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.550.000 TL</strong>",21 Kasım 2024,75,85m²,1+1,1,4,4,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""4100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.100.000 TL</strong>",21 Kasım 2024,85,95m²,2+1,1,4,Yüksek Giriş,4,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyalı (Mobilyalı),,,,,,Antalya
"<strong content=""10245000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.245.000 TL</strong>",21 Kasım 2024,200,220m²,3+1,2,4,4,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""7800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.800.000 TL</strong>",21 Kasım 2024,200,240m²,4+1,3,3,1,0,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tripleks,Antalya
"<strong content=""8750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.750.000 TL</strong>",21 Kasım 2024,200,250m²,4+1,3,3,1,6-10 arası,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tripleks,Antalya
"<strong content=""5200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.200.000 TL</strong>",21 Kasım 2024,110,120m²,2+1,2,4,2,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""3850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.850.000 TL</strong>",21 Kasım 2024,270,300m²,5+1,2,4,4,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.900.000 TL</strong>",21 Kasım 2024,135,145m²,3+1,1,8,4,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""4275000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.275.000 TL</strong>",21 Kasım 2024,220,250m²,5+1,2,4,4,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""8350000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.350.000 TL</strong>",21 Kasım 2024,200,250m²,4+1,3,3,,0,,Yerden Isıtma,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tripleks,Antalya
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",21 Kasım 2024,175,190m²,4+1,2,4,4,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",21 Kasım 2024,60,70m²,1+1,1,4,Bahçe katı,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""7450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.450.000 TL</strong>",21 Kasım 2024,160,170m²,3+1,1,10,10,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,7,5,5,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""8200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.200.000 TL</strong>",21 Kasım 2024,200,220m²,4+1,3,4,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Çatı Dubleksi,Antalya
"<strong content=""5000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.000.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,4,Bahçe katı,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",21 Kasım 2024,130,140m²,2+1,2,4,Bahçe katı,2,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,2,7,5,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""9750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.750.000 TL</strong>",21 Kasım 2024,180,220m²,4+1,2,4,4,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.850.000 TL</strong>",21 Kasım 2024,160,170m²,3+1,2,3,3,6-10 arası,İkinci El,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""4200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.200.000 TL</strong>",21 Kasım 2024,170,220m²,3+1,2,3,,16-20 arası,İkinci El,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""11500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.500.000 TL</strong>",21 Kasım 2024,180,190m²,3+1,2,3,3,5,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,8,1,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Antalya
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",21 Kasım 2024,200,230m²,4+1,2,4,Çatı Katı,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""10500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.500.000 TL</strong>",21 Kasım 2024,180,200m²,3+1,2,4,Top Floor,0,New Building,Air Conditioner,0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,,Condominium,,,,,Antalya
"<strong content=""5500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.500.000 TL</strong>",21 Kasım 2024,150,170m²,3+1,1,4,1,0,,Air Conditioner,0  TL  (aylık),0  TL  (aylık),Vacant,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""44500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">44.500.000 TL</strong>",21 Kasım 2024,300,350m²,5+1,3,3,,21-25 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyalı (Mobilyalı),Kat Mülkiyeti,,,,,Antalya
"<strong content=""5250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.250.000 TL</strong>",21 Kasım 2024,100,120m²,2+1,1,4,2,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""36250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">36.250.000 TL</strong>",21 Kasım 2024,500,550m²,7+1,5,3,,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,Tripleks,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,105,115m²,2+1,1,5,3,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",21 Kasım 2024,55,60m²,1+1,1,5,Yüksek Giriş,5,İkinci El,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""8000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.000.000 TL</strong>",21 Kasım 2024,80,85m²,2+1,1,5,3,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyalı (Mobilyalı),,,,,Ara Kat,Antalya
"<strong content=""3595000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.595.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,10-20 arası,13,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,,,,,Antalya
"<strong content=""3450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.450.000 TL</strong>",21 Kasım 2024,100,115m²,2+1,2,4,2,4,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Ara Kat,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,160,190m²,3+1,2,3,Bahçe katı,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""6100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.100.000 TL</strong>",21 Kasım 2024,180,200m²,3+1,2,3,3,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Hayır,,,Sadece Beyaz Eşya,,,,,Çatı Dubleksi,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",21 Kasım 2024,150,160m²,3+1,1,10,1,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.700.000 TL</strong>",21 Kasım 2024,90,110m²,2+1,2,4,Bahçe katı,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""10700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.700.000 TL</strong>",21 Kasım 2024,300,350m²,5+1,5,2,1,0,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",21 Kasım 2024,150,165m²,3+1,1,9,8,16-20 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,4,1,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.900.000 TL</strong>",21 Kasım 2024,100,120m²,2+1,1,4,1,0,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""5700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.700.000 TL</strong>",21 Kasım 2024,165,180m²,3+1,2,10,8,16-20 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Mülk Sahibi,Evet,,,Eşyasız,,,,,Tek Kat,Antalya
"<strong content=""2390000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.390.000 TL</strong>",21 Kasım 2024,80,95m²,2+1,1,3,Yüksek Giriş,11-15 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TL</strong>",21 Kasım 2024,155,163m²,3+1,1,6,4,21-25 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,130,140m²,3+1,1,10,9,Between 16-20,Second Hand,Air Conditioner,0  TL  (aylık),0  TL  (aylık),Occupied By Tenant,Yes,Condominium,,Unfurnished,Condominium,,,,,Antalya
"<strong content=""7200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.200.000 TL</strong>",21 Kasım 2024,180,200m²,3+1,2,3,Bahçe katı,11-15 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""7500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.500.000 TL</strong>",21 Kasım 2024,220,250m²,4+1,3,5,4,0,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.700.000 TL</strong>",21 Kasım 2024,55,70m²,1+1,1,4,Bahçe katı,5,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Bahçe Katı,Antalya
"<strong content=""14500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.500.000 TL</strong>",21 Kasım 2024,160,170m²,3+1,2,4,2,5,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,2,4,Yüksek Giriş,6-10 arası,,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""2250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.250.000 TL</strong>",21 Kasım 2024,50,60m²,1+1,1,2,Yüksek Giriş,11-15 arası,,Kombi (Elektrikli),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",21 Kasım 2024,145,160m²,3+1,2,3,1,21-25 arası,,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""20000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">20.000.000 TL</strong>",21 Kasım 2024,260,340m²,4+1,3,3,3,3,Sıfır,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyalı (Mobilyalı),Kat İrtifakı,,,,,Antalya
"<strong content=""3260000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.260.000 TL</strong>",21 Kasım 2024,115,120m²,2+1,1,4,2,6-10 arası,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,,,,,,,Antalya
"<strong content=""2250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.250.000 TL</strong>",21 Kasım 2024,85,100m²,2+1,1,3,2,2,,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,,,Eşyasız,,,,,,Antalya
"<strong content=""3300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.300.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,3,Top Floor,Between 6-10,Second Hand,Combi Boiler (Natural Gas),0  TL  (aylık),0  TL  (aylık),,Yes,Condominium,,,Condominium,,,,,Antalya
"<strong content=""1990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.990.000 TL</strong>",21 Kasım 2024,100,110m²,2+1,1,10,1,11-15 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""7390000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.390.000 TL</strong>",20 Kasım 2024,85,105m²,2+1,1,2,Bahçe katı,0,Sıfır,Klima,19.000  TL  (aylık),,Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,,,Bahçe Katı,Antalya
"<strong content=""8900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.900.000 TL</strong>",20 Kasım 2024,150,263m²,3+1,3,3,Müstakil,0,Sıfır,Klima,,,Boş,Evet,Müstakil Parsel,,Eşyasız,Müstakil Parsel,,,,Giriş Kat,Antalya
"<strong content=""3500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.500.000 TL</strong>",20 Kasım 2024,130,140m²,3+1,1,2,Yüksek Giriş,0,Sıfır,Klima,,,Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,33,1518,Dubleks,Antalya
"<strong content=""1850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.850.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,3,1,16-20 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",21 Kasım 2024,140,150m²,3+1,1,4,4,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""13000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.000.000 TL</strong>",21 Kasım 2024,127,135m²,3+1,2,7,1,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""9250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.250.000 TL</strong>",21 Kasım 2024,240,250m²,5+1,4,3,1,0,,Yok,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TL</strong>",21 Kasım 2024,100,120m²,2+1,2,3,1,21-25 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,,,,,Antalya
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",21 Kasım 2024,230,,,,4,4,,,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Antalya
"<strong content=""4150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.150.000 TL</strong>",21 Kasım 2024,95,110m²,2+1,2,3,1,11-15 arası,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""6500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.500.000 TL</strong>",21 Kasım 2024,130,145m²,2+1,1,4,Bahçe katı,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Bahçe Katı,Antalya
"<strong content=""2750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.750.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,3,1,3,İkinci El,Klima,0  TL  (aylık),0  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,,,,,Antalya
"<strong content=""3950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.950.000 TL</strong>",21 Kasım 2024,90,100m²,2+1,1,4,Giriş Katı,6-10 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Giriş Kat,Antalya
