Fiyat,İlan Tarihi,Net m²,Brüt m²,Oda Sayısı,Banyo Sayısı,Binadaki Kat Sayısı,Bulunduğu Kat,Bina Yaşı,Yapının Durumu,Isıtma Tipi,Kira Getirisi,Aidat,Kullanım Durumu,Krediye Uygun,Tapu Durumu,Görüntülü Ev Gezintisi,Mobilya Durumu,Tapu Durumu,Kimden,Parsel,Ada,Konut Şekli,Sehir
"<strong content=""1750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.750.000 TL</strong>",15 Aralık 2024,,,,,,,,,,,,,Hayır,Hisseli Tapu,,,Hisseli Tapu,,,3170,,Istanbul
"<strong content=""14950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.950.000 TL</strong>",14 Aralık 2024,70,150m²,2+1,1,3,Bahçe katı,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""18950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.950.000 TL</strong>",14 Aralık 2024,120,155m²,3+1,2,Between 10-20,3,Between 6-10,Second Hand,Central System (Heat Share Meter),,,Vacant,Yes,,,,,,,,Tek Kat,Istanbul
"<strong content=""3250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.250.000 TL</strong>",14 Aralık 2024,85,95m²,2+1,1,20 ve üzeri,17,4,İkinci El,Merkezi Sistem,0  TL  (aylık),1.750  TL  (aylık),Kiracılı,Evet,Arsa Tapulu,,,Arsa Tapulu,,,,,Istanbul
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",14 Aralık 2024,62,82m²,1+1,1,20 ve üzeri,20 ve üzeri,6-10 arası,Sıfır,Merkezi Sistem (Isı Payı Ölçer),55.000  TL  (aylık),4.000  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""2450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.450.000 TL</strong>",14 Aralık 2024,50,60m²,2+1,1,5,Bahçe katı,5,,Kombi (Doğalgaz),,100  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""5100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.100.000 TL</strong>",14 Aralık 2024,75,90m²,2+1,1,4,3,,,Yerden Isıtma,,100  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""24500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.500.000 TL</strong>",14 Aralık 2024,400,450m²,5+2,3,3,Bahçe katı,,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""80000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">80.000.000 TL</strong>",14 Aralık 2024,1500,,,,6,Zemin Kat,31-35 arası,,Klima,200.000  TL  (aylık),,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TL</strong>",14 Aralık 2024,75,87m²,2+1,1,10-20 arası,6,21-25 arası,,Kombi (Doğalgaz),,830  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""4450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.450.000 TL</strong>",14 Aralık 2024,90,100m²,2+1,1,5,2,0,Sıfır,Kombi (Doğalgaz),19.000  TL  (aylık),200  TL  (aylık),Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Ara Kat,Istanbul
"<strong content=""257750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">257.750.000 TL</strong>",14 Aralık 2024,550,690m²,10 ve üzeri,6 ve üzeri,20 ve üzeri,20 ve üzeri,11-15 arası,İkinci El,Merkezi Sistem,,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""85000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">85.000.000 TL</strong>",14 Aralık 2024,290,350m²,4+2,4,3,Çatı Katı,,Sıfır,Kombi (Doğalgaz),200.000  TL  (aylık),,Boş,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""30200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">30.200.000 TL</strong>",14 Aralık 2024,100,135m²,3+1,2,4,2,,Sıfır,Yerden Isıtma,,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""120000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">120.000.000 TL</strong>",14 Aralık 2024,,,,,6,,11-15 arası,,Merkezi Sistem,,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""25000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">25.000.000 TL</strong>",14 Aralık 2024,200,240m²,4+1,2,20 ve üzeri,4,11-15 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4970000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.970.000 TL</strong>",14 Aralık 2024,239,260m²,4+2,2,2,Bahçe katı,2,Sıfır,Kombi (Doğalgaz),35.000  TL  (aylık),200  TL  (aylık),Boş,Evet,,,,,,,,Ters Dubleks,Istanbul
"<strong content=""4300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.300.000 TL</strong>",14 Aralık 2024,80,95m²,2+1,1,4,3,11-15 arası,İkinci El,Kombi (Doğalgaz),,100  TL  (aylık),Mülk Sahibi,Evet,,,,,,1640,,,Istanbul
"<strong content=""48000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">48.000.000 TL</strong>",14 Aralık 2024,400,500m²,5+1,4,2,2,5,,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""260000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">260.000.000 TL</strong>",14 Aralık 2024,490,600m²,6+1,6 ve üzeri,20 ve üzeri,20 ve üzeri,1,,Merkezi Sistem,,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",14 Aralık 2024,75,87m²,2+1,1,10-20 arası,Giriş Katı,21-25 arası,,Kombi (Doğalgaz),,830  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",14 Aralık 2024,410,600m²,5+1,3,3,,21-25 arası,İkinci El,Kombi (Doğalgaz),50.000  TL  (aylık),,Mülk Sahibi,Evet,,,,,,,,Tripleks,Istanbul
"<strong content=""2745000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.745.000 TL</strong>",14 Aralık 2024,75,90m²,2+1,1,2,Ara Kat,1,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""120000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">120.000.000 TL</strong>",14 Aralık 2024,300,360m²,3+1,3,20 ve üzeri,20 ve üzeri,1,,Merkezi Sistem,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""1990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.990.000 TL</strong>",14 Aralık 2024,77,85m²,2+1,1,6,Ara Kat,26-30 arası,İkinci El,Soba (Kömür),12.000  TL  (aylık),100  TL  (aylık),Kiracılı,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""9000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.000.000 TL</strong>",14 Aralık 2024,115,155m²,3+1,2,10-20 arası,10,6-10 arası,Sıfır,Merkezi Sistem (Isı Payı Ölçer),60.000  TL  (aylık),5.000  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""29950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">29.950.000 TL</strong>",13 Aralık 2024,125,155m²,3+1,2,10-20 arası,9,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""1579000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.579.000 TL</strong>",13 Aralık 2024,100,110m²,2+1,2,5,Yüksek Giriş,3,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Giriş Kat,Istanbul
"<strong content=""16450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.450.000 TL</strong>",13 Aralık 2024,103,135m²,3+1,2,7,7,6-10 arası,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""18500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">18.500.000 TL</strong>",14 Aralık 2024,175,190m²,3+1,2,4,3,31-35 arası,,Merkezi Sistem,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""80000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">80.000.000 TL</strong>",14 Aralık 2024,175,221m²,3+1,3,20 ve üzeri,20 ve üzeri,4,,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""56000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">56.000.000 TL</strong>",14 Aralık 2024,150,200m²,2+1,2,20 ve üzeri,20 ve üzeri,4,,Merkezi Sistem,,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""19900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.900.000 TL</strong>",14 Aralık 2024,80,100m²,2+1,1,5,3,6-10 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""3550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.550.000 TL</strong>",15 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,12,571,,Istanbul
"<strong content=""90000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">90.000.000 TL</strong>",14 Aralık 2024,200,242m²,3+1,3,20 ve üzeri,20 ve üzeri,1,,Merkezi Sistem,,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""140000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">140.000.000 TL</strong>",14 Aralık 2024,,,,,,,,,,,,,Hayır,,,,,,1,4070,,Istanbul
"<strong content=""27000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.000.000 TL</strong>",13 Aralık 2024,220,226m²,4+1,2,20+,,Between 31-35,Second Hand,Stove (Natural Gas),,,,Yes,,,,,,1,332,Duplex,Istanbul
"<strong content=""13900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.900.000 TL</strong>",14 Aralık 2024,225,250m²,4+1,2,5,Bahçe katı,21-25 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,,,Bahçe Dubleksi,Istanbul
"<strong content=""3600000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.600.000 TL</strong>",14 Aralık 2024,65,75m²,2+1,1,4,1,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""14000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.000.000 TL</strong>",13 Aralık 2024,158,267m²,4+1,2,20 ve üzeri,20 ve üzeri,0,Sıfır,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""3990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.990.000 TL</strong>",13 Aralık 2024,68,82m²,3+1,2,10-20 arası,2,0,Sıfır,Merkezi Sistem (Isı Payı Ölçer),0  TL  (aylık),0  TL  (aylık),Boş,Evet,Kat İrtifakı,,Eşyasız,Kat İrtifakı,Danışman,10,524,Ara Kat,Istanbul
"<strong content=""4500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.500.000 TL</strong>",14 Aralık 2024,110,120m²,3+1,1,4,2,5,,Kombi (Doğalgaz),,50  TL  (aylık),Mülk Sahibi,Evet,,,,,,,,,Istanbul
"<strong content=""2150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.150.000 TL</strong>",13 Aralık 2024,85,95m²,2+1,2,5,Bahçe katı,6-10 arası,İkinci El,Kombi (Doğalgaz),15.000  TL  (aylık),100  TL  (aylık),Kiracılı,Evet,,,,,,,,Bahçe Katı,Istanbul
"<strong content=""12250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.250.000 TL</strong>",13 Aralık 2024,85,120m²,2+1,2,10-20 arası,9,6-10 arası,,Yerden Isıtma,,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""5700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.700.000 TL</strong>",13 Aralık 2024,58,70m²,2+1,1,4,Yüksek Giriş,21-25 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),400  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4700000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.700.000 TL</strong>",13 Aralık 2024,90,115m²,3+1,1,9,Ara Kat,26-30 arası,İkinci El,Kombi (Doğalgaz),30.000  TL  (aylık),450  TL  (aylık),Kiracılı,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""12879000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.879.000 TL</strong>",14 Aralık 2024,110,120m²,3+1,1,5,2,31-35 arası,,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""35000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">35.000.000 TL</strong>",14 Aralık 2024,150,193m²,3+1,2,20 ve üzeri,20 ve üzeri,,Sıfır,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""23000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.000.000 TL</strong>",13 Aralık 2024,120,155m²,3+1,2,9,4,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""38500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">38.500.000 TL</strong>",13 Aralık 2024,260,322m²,5+1,3,10-20 arası,11,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,1,3361,Dubleks,Istanbul
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",13 Aralık 2024,110,135m²,3+1,2,10,9,4,,Kombi (Doğalgaz),,,Mülk Sahibi,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""27500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">27.500.000 TL</strong>",13 Aralık 2024,240,260m²,3+1,3,3,3,,Sıfır,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,,,Dubleks,Istanbul
"<strong content=""7000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.000.000 TL</strong>",13 Aralık 2024,77,85m²,2+1,1,4,1,,Sıfır,Kombi (Doğalgaz),50.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""6250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">6.250.000 TL</strong>",13 Aralık 2024,65,75m²,1+1,1,5,Giriş Katı,4,İkinci El,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""16450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.450.000 TL</strong>",13 Aralık 2024,101,135m²,3+1,2,7,7,40 ve üzeri,İkinci El,Kombi (Doğalgaz),,,,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""16950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">16.950.000 TL</strong>",13 Aralık 2024,110,135m²,3+1,2,10,7,,,Kombi (Doğalgaz),65.000  TL  (aylık),,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""14950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.950.000 TL</strong>",13 Aralık 2024,90,120m²,3+1,1,6,1,6-10 arası,,Kombi (Doğalgaz),60.000  TL  (aylık),,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.950.000 TL</strong>",13 Aralık 2024,85,90m²,2+1,1,2,1,31-35 arası,İkinci El,Kombi (Doğalgaz),,,Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""64000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">64.000.000 TL</strong>",13 Aralık 2024,220,265m²,4+1,3,4,3,11-15 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Evet,,,,,,,,Çatı Dubleksi,Istanbul
"<strong content=""80000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">80.000.000 TRY</strong>",,110,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""135000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">135.000.000 TRY</strong>",,330,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""2450000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.450.000 TRY</strong>",,70,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""35000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">35.000.000 TRY</strong>",,110,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""12850000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.850.000 TRY</strong>",,80,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""3990000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.990.000 TRY</strong>",,80,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""5150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.150.000 TRY</strong>",,105,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""3950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.950.000 TRY</strong>",,120,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""10750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">10.750.000 TRY</strong>",,85,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""4000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.000.000 TRY</strong>",,80,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""24000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">24.000.000 TL</strong>",13 Aralık 2024,170,220m²,4+1,2,20 ve üzeri,2,11-15 arası,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""13500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.500.000 TL</strong>",13 Aralık 2024,105,110m²,3+1,1,5,1,26-30 arası,,Kat Kaloriferi,,,Boş,Evet,,,,,,,,,Istanbul
"<strong content=""14950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">14.950.000 TRY</strong>",,120,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""2950000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.950.000 TRY</strong>",,115,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""22000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">22.000.000 TRY</strong>",,,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",13 Aralık 2024,,,,,4,Zemin Kat,31-35 arası,,Soba (Kömür),,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""7000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">7.000.000 TRY</strong>",,,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""1020000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.020.000.000 TL</strong>",13 Aralık 2024,,,,,4,,40 ve üzeri,Sıfır,Kombi (Doğalgaz),,,Boş,Evet,Kat Mülkiyeti,,,Kat Mülkiyeti,,,,,Istanbul
"<strong content=""15250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">15.250.000 TRY</strong>",,95,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""5800000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">5.800.000 TRY</strong>",,30,,,,,,,,,,,,,,,,,,,,,Istanbul
"<strong content=""13250000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">13.250.000 TL</strong>",13 Aralık 2024,72,102m²,2+1,1,10-20 arası,6,4,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""21835000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.835.000 TL</strong>",13 Aralık 2024,95,130m²,2+1,2,20+,9,Between 6-10,Second Hand,Floor Heating,,,Vacant,Yes,,,,,,,,Tek Kat,Istanbul
"<strong content=""9150000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">9.150.000 TL</strong>",13 Aralık 2024,110,125m²,2+1,1,5,5,31-35 arası,İkinci El,Merkezi Sistem,35.000  TL  (aylık),400  TL  (aylık),Kiracılı,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""11000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">11.000.000 TL</strong>",13 Aralık 2024,46,69m²,1+1,1,10,6,,Sıfır,Yerden Isıtma,,,Boş,Hayır,,,,,,,,Tek Kat,Istanbul
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",12 Aralık 2024,100,110m²,2+1,1,5,5,26-30 arası,İkinci El,Kombi (Doğalgaz),17.000  TL  (aylık),100  TL  (aylık),Boş,Hayır,Hisseli Tapu,,Eşyasız,Hisseli Tapu,Danışman,,,Ara Kat,Istanbul
"<strong content=""19750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.750.000 TL</strong>",13 Aralık 2024,145,190m²,3+1,2,10-20 arası,8,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""80000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">80.000.000 TL</strong>",13 Aralık 2024,,,,,5,,6-10 arası,,Klima,,,Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""1550000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">1.550.000 TL</strong>",13 Aralık 2024,70,80m²,2+1,1,3,Bahçe katı,26-30 arası,İkinci El,Kombi (Doğalgaz),12.000  TL  (aylık),,Kiracılı,Evet,,,,,,,,Bahçe Katı,Istanbul
"<strong content=""2100000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.100.000 TL</strong>",12 Aralık 2024,80,88m²,2+1,1,5,3,31-35 arası,,,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,Eşyasız,,,,,Ara Kat,Istanbul
"<strong content=""2900000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.900.000 TL</strong>",12 Aralık 2024,60,70m²,2+1,1,4,4,6-10 arası,İkinci El,Kombi (Doğalgaz),20.000  TL  (aylık),200  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,En Üst Kat,Istanbul
"<strong content=""2500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.500.000 TL</strong>",12 Aralık 2024,60,70m²,1+1,1,10-20 arası,Giriş Katı,4,İkinci El,Kombi (Doğalgaz),50  TL  (aylık),250  TL  (aylık),Mülk Sahibi,Evet,Kat Mülkiyeti,,Sadece Mutfak,Kat Mülkiyeti,Danışman,,,Giriş Kat,Istanbul
"<strong content=""58000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">58.000.000 TL</strong>",13 Aralık 2024,750,800m²,,,7,,31-35 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,,,,Istanbul
"<strong content=""3750000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.750.000 TL</strong>",13 Aralık 2024,85,90m²,2+1,2,3,1,6-10 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),100  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""19780000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">19.780.000 TL</strong>",13 Aralık 2024,105,132m²,3+1,2,10-20 arası,8,4,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""8400000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.400.000 TL</strong>",13 Aralık 2024,52,65m²,1+1,1,10-20 arası,5,5,İkinci El,Merkezi Sistem (Isı Payı Ölçer),,,Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""21000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">21.000.000 TL</strong>",12 Aralık 2024,132,165m²,3+1,1,9,8,31-35 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""8500000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">8.500.000 TL</strong>",12 Aralık 2024,110,140m²,3+1,1,10-20 arası,3,26-30 arası,İkinci El,Merkezi Sistem,0  TL  (aylık),0  TL  (aylık),Kiracılı,Evet,,,,,,,,,Istanbul
"<strong content=""23000000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">23.000.000 TL</strong>",12 Aralık 2024,85,125m²,3+1,1,9,3,0,Sıfır,Kombi (Doğalgaz),0  TL  (aylık),0  TL  (aylık),Boş,Evet,,,,,,,,,Istanbul
"<strong content=""2200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">2.200.000 TL</strong>",13 Aralık 2024,60,70m²,2+1,1,4,Bahçe katı,31-35 arası,İkinci El,Kombi (Doğalgaz),17.500  TL  (aylık),100  TL  (aylık),Boş,Evet,,,,,,,,Tek Kat,Istanbul
"<strong content=""4300000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">4.300.000 TL</strong>",12 Aralık 2024,100,110m²,2+1,1,4,4,6-10 arası,İkinci El,Kombi (Doğalgaz),25.000  TL  (aylık),100  TL  (aylık),Kiracılı,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,,Istanbul
"<strong content=""3200000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">3.200.000 TL</strong>",12 Aralık 2024,75,85m²,2+1,1,3,Yüksek Giriş,0,,Kombi (Doğalgaz),14.000  TL  (aylık),50  TL  (aylık),,Evet,Kat Mülkiyeti,,Eşyasız,Kat Mülkiyeti,Danışman,,,Giriş Kat,Istanbul
"<strong content=""12650000"" data-zingalite=""
                            listing-detail-price"" itemprop=""price"">12.650.000 TL</strong>",12 Aralık 2024,220,250m²,5+2,2,1,,31-35 arası,İkinci El,Kombi (Doğalgaz),,,Boş,Hayır,,,,,,11,11197,Giriş Kat,Istanbul
